201861754.16564700007 1730763.227834258927 3063313.8071395503357 4624710.6426880713552 9755907.4489734917879 13236991.690417863429 16775539.529244896024 27631723.648103237152 53117131.527299709618 58685253.30035084486 13240419.34359507449 
606161108.230712533 5169707.4978646785021 9282286.4305458758026 13852557.875713530928 29517134.522226978093 39930546.501252599061 50167535.154980584979 82973603.714070618153 159192109.52248755097 176226537.67994064093 39849089.33162946254 
1009904375.9744399786 8663695.8453879654408 15331892.661666462198 23186662.357232544571 49064032.458576016128 66238591.142979808152 83890400.125645920634 138232010.34384003282 265484239.42778465152 293270409.09551990032 66542442.515806727111 
1413138536.4080226421 12067758.703673820943 21531105.872639451176 32285266.902811381966 68761948.761379823089 92860971.743723034859 117386838.35995781422 193565220.46353563666 371348517.56590270996 410564095.93972051144 92766812.094678461552 
1818457314.8533222675 15610943.955622961745 27673460.366202224046 41676834.981713056564 88350180.162512883544 119454721.35910367966 150762502.22643736005 249459557.57100647688 477657180.85711336136 528321524.09613209963 119490409.27747817338 
2221499325.082324028 19085374.517370399088 33826501.072611607611 50727250.756153464317 108056363.15827351809 146173882.75543880463 183618775.82324072719 304743974.0395912528 583555735.5270036459 645481935.71973657608 146229531.71290409565 
2621004400.4857583046 22488429.242368839681 39917037.515201248229 59788957.623412914574 127287917.00231909752 171974836.35359618068 217011174.70229136944 359623322.5532925725 689082490.64049518108 761476743.63643157482 172353491.21634930372 
3023025171.6946082115 25919106.819442458451 46098104.327000766993 69052492.774812862277 146737630.8897613287 198534712.69051969051 250400952.43479475379 414566385.09075856209 794837083.87694251537 877706648.23575186729 199172054.5548235178 
3423186945.1214642525 29407852.87387118116 52273928.845705710351 78369458.990445807576 166272431.2266613543 224709078.8583356142 283165284.27578574419 469381213.07406526804 899624877.29075860977 994436990.19894480705 225545829.4868901372 
3824426816.2858829498 32764130.214333564043 58229173.80112425983 87275106.82481341064 185922763.63829919696 251133462.08143055439 317383949.19720184803 524546064.93476265669 1005135300.6449941397 1110719922.6091833115 251316942.33974009752 
127366156.36047020555 1092037.7701582717709 1932820.3450622812379 2917995.1460997527465 6155561.4569988511503 8351977.1258924379945 10584649.873594870791 17434438.976417772472 33514644.25487017259 37027891.5825368613 8354139.8288389313966 
382461803.17642134428 3261864.914592041634 5856726.7969217561185 8740373.1315183956176 18624052.814808968455 25194471.584073211998 31653574.760503288358 52352804.66138189286 100443430.68650880456 111191428.2414740473 25143075.584638923407 
637206583.24375915527 5466422.52399007231 9673770.2796604298055 14629794.908278299496 30957311.629553120583 41793725.569683775306 52931264.090658403933 87218502.168707892299 167509230.7106987834 185041118.53752908111 41985442.824999310076 
891630138.3146327734 7614240.9854977726936 13585209.385122481734 20370626.270832143724 43385856.591763325036 58591312.137269742787 74066087.808524653316 122131397.48739559948 234305074.52003836632 259048431.71303731203 58531901.415151394904 
1147368998.4304347038 9849839.743068985641 17460773.065236829221 26296305.126400887966 55745195.059685766697 75370833.774361461401 95124708.051982119679 157398340.00020611286 301381306.40549957752 333348345.87542390823 75393351.328569069505 
1401671314.918484211 12042057.223889971152 21343079.289831418544 32006731.429883453995 68178955.95253162086 92229484.895730748773 115855615.1901358366 192280448.60636138916 368198777.24430406094 407271568.07165962458 92264597.014156132936 
1653741976.4013946056 14189239.596295762807 25185947.990107625723 37724281.931307412684 80313246.096198484302 108508786.06308083236 136924794.5126850307 226906976.61136943102 434781658.42232435942 480459344.04826766253 108747701.12975804508 
1907399934.6292099953 16353850.810093877837 29085937.491735305637 43569177.470933645964 92585185.921518564224 125266935.10634842515 157992320.00356924534 261573705.44761815667 501508295.73737615347 553795456.00344109535 125669070.63657560945 
2159884944.5531039238 18555100.756161976606 32982619.330033048987 49447785.732961088419 104910811.66703979671 141781843.67704576254 178665215.81562876701 296159523.7501039505 567624923.60369670391 627447322.58880209923 142309797.6316306591 
2413050188.1625800133 20672768.594239167869 36740124.872832991183 55066869.641409449279 117309333.22363986075 158454502.34501668811 200255733.76610299945 330966192.18877273798 634197500.13826596737 700816892.83073592186 158570270.56156420708 
80362611.793851390481 689029.25153113505803 1219527.1922777881846 1841130.4685891943518 3883896.7106926259585 5269741.3085124120116 6678462.5764960348606 11000387.31906254217 21146310.940251257271 23363020.144617967308 5271105.8818204300478 
241317083.69730123878 2058097.6245641077403 3695344.7871317407116 5514802.6208288790658 11750982.907490739599 15896636.886268526316 19972055.474192429334 33032386.605235811323 63375520.2964399755 70157048.292200446129 15864208.202948562801 
402050173.64877969027 3449079.4395434930921 6103736.4067659648135 9230776.545617133379 19532743.138028651476 26370058.101381640881 33397369.83062165603 55031154.517907932401 105691179.38514259458 116753052.77208407223 26491023.511686563492 
562580584.3295083046 4804261.272441925481 8571687.6378442831337 12852996.257242714986 27374624.863137483597 36968618.715741842985 46732542.07970354706 77059702.236302107573 147836507.61739724874 163448510.56541675329 36931133.084280401468 
723940896.38856637478 6214828.7278422787786 11017003.00581311807 16591846.852194802836 35172840.242389731109 47555781.129529185593 60019633.186932317913 99311638.632120668888 190158748.76558554173 210328587.10042250156 47569988.745736204088 
884394810.69502782822 7598024.4480641474947 13466572.631742246449 20194882.268490012735 43018012.997241429985 58192870.872586384416 73099951.30348727107 121320761.24813009799 232317722.7309204042 256970987.07277873158 58215025.121587142348 
1043440645.885650754 8952804.9358719866723 15891258.862054573372 23802412.749799866229 50674232.483441658318 68464415.507130905986 86393704.739219918847 143168623.40673902631 274328680.62684428692 303149351.8513906002 68615160.723157867789 
1203487997.6153409481 10318582.279162093997 18351985.881502207369 27490292.518246565014 58417303.047246351838 79038092.725874319673 99686414.677717000246 165041850.57507348061 316430342.51324242353 349421310.3051289916 79291823.092147603631 
1362795268.9979763031 11707477.09967039153 20810625.906478747725 31199443.576494727284 66194247.136697120965 89458295.581974700093 112730130.12200979888 186864026.6478843689 358147114.45776116848 395892496.46183788776 89791412.00716739893 
1522531738.8204927444 13043635.175274686888 23181451.625633411109 34744845.837780691683 74017185.373529940844 99978032.020542323589 126352825.99399296939 208825549.73614943027 400151570.56321746111 442185565.66734147072 100051076.8270303607 
50705380.132941111922 434748.06681525992462 769469.6387609790545 1161674.7913026113529 2450573.1548139755614 3324981.9821165688336 4213825.0124762859195 6940775.1710892906412 13342420.196413386613 14741069.149485407397 3325842.9696673448198 
152260786.30735364556 1298571.8118759624194 2331604.9338273671456 3479605.2169705978595 7414368.970342493616 10030099.7959258724 12601515.085807556286 20842026.934282682836 39987249.991292335093 44266104.887015454471 10009638.680013319477 
253676509.91323447227 2176222.004075594712 3851197.3146201274358 5824226.2567126350477 12324327.740784268826 16638381.833436159417 21072315.780951950699 34722311.118298359215 66686625.879829280078 73666196.137029990554 16714705.847496109083 
354964351.54466181993 3031283.9346489906311 5408369.2696879263967 8109692.3870837222785 17272220.609786693007 23325621.493985235691 29486240.651418626308 48621385.089451566339 93278530.263498783112 103129038.18559812009 23301969.659502159804 
456775825.54594039917 3921291.8305185805075 6951258.9606781490147 10468747.629882883281 22192561.877164293081 30005669.376169010997 37869828.372302085161 62661407.787299402058 119982059.15081003308 132708366.78515356779 30014633.775962382555 
558015401.22819781303 4794029.3290461394936 8496832.9069737326354 12742109.288216594607 27142531.245553884655 36717219.273445881903 46122951.156079754233 76548225.347435683012 146582573.40998733044 162137731.61189448833 36731197.659564353526 
658366539.05070757866 5648838.027986953035 10026706.492049286142 15018307.140835212544 31973279.161324284971 43198125.79976785928 54510742.522064059973 90333294.437600851059 173089695.84306865931 191274310.02504509687 43293239.600965328515 
759349591.08916032314 6510585.273660492152 11579320.277730625123 17345201.966296568513 36858826.402385242283 49869665.099096916616 62897875.48580365628 104134367.76694516838 199654048.62511333823 220469942.05491366982 50029758.137214697897 
859865683.99713349342 7386918.6613707020879 13130617.258922541514 19685518.068284727633 41765746.393236041069 56444368.622126936913 71127903.544689923525 117903230.03262515366 225975552.27151271701 249791278.26719546318 56654550.877169266343 
960652582.81298875809 8229977.4125597523525 14626507.158905709162 21922515.66417978704 46701686.729180634022 63081873.590037077665 79723243.556737691164 131760014.32113729417 252478572.35214623809 279000230.28093773127 63127961.747166842222 
31992931.999539248645 274307.48575565381907 485502.51993076055078 732967.24146987788845 1546207.1302158744074 2097921.8018807582557 2658743.839976252988 4379333.0705845551565 8418498.0160678829998 9300985.8453582059592 2098465.0482994262129 
96070061.396953985095 819343.42203809006605 1471143.2574246316217 2195482.46753919404 4678150.5565236425027 6328565.1321087135002 7951018.4949682271108 13150429.968039659783 25230249.067571431398 27930023.989992961287 6315655.0407474273816 
160059057.05185773969 1373103.25669090054 2429941.2307019657455 3674838.3325872183777 7776125.1038288166746 10498109.218072360381 13295732.407197505236 21908297.217416610569 42076416.3774811849 46480227.49257748574 10546266.415303695947 
223967364.63575348258 1912610.861771597527 3412450.3123705745675 5116869.9731055824086 10898034.449227070436 14717472.19619503431 18604560.100123010576 30678020.020989205688 58854773.752072498202 65070024.072381399572 14702548.897517507896 
288206061.9092143774 2474167.8803158779629 4385947.8946236306801 6605333.2045842157677 14002559.909227944911 18932297.468938242644 23894246.34570838511 39536675.45886490494 75703561.427060514688 83733318.697063922882 18937953.62282672897 
352083915.73799306154 3024828.0148151130415 5361139.1274760644883 8039727.4395695431158 17125779.437165342271 23166999.169470369816 29101614.78102972731 48298664.989889413118 92487351.26583853364 102301992.57788316905 23175818.934855800122 
415401203.17404967546 3564175.8415373777971 6326424.1021057283506 9475911.1921693049371 20173775.313953060657 27256174.741142839193 34393953.34736507386 56996455.576496012509 109212214.84602688253 120685930.72068358958 27316187.492569807917 
479117201.52573686838 4107901.5952806733549 7306057.173322563991 10944082.572127101943 23256347.227505408227 31465631.461042739451 39685876.48996848613 65704344.155355505645 125973188.33522079885 139107129.17667031288 31566643.339243300259 
542538568.58447599411 4660830.5824696393684 8284859.3970755552873 12420722.205081788823 26352404.434509404004 35613988.936678335071 44878673.139000847936 74391908.927022486925 142580934.37867867947 157607641.60978254676 35746604.974176697433 
606130802.61972200871 5192764.6933606704697 9228702.116003677249 13832172.267796311527 29466772.241389676929 39801971.445205010474 50301966.04790686816 83134948.744736969471 159303209.54946044087 176037244.40742281079 39831051.106439590454 
20186175.416564714164 173076.3227834260324 306331.38071395520819 462471.06426880741492 975590.74489734997042 1323699.1690417872742 1677553.9529244909063 2763172.364810325671 5311713.1527299741283 5868525.3300350885838 1324041.9343595083337 
60616110.823071293533 516970.74978646822274 928228.64305458811577 1385255.7875713538378 2951713.4522226997651 3993054.6501252627932 5016753.5154980625957 8297360.3714070674032 15919210.952248765156 17622653.767994076014 3984908.933162949048 
100990437.59744404256 866369.5845387969166 1533189.266166646732 2318666.2357232556678 4906403.245857603848 6623859.1142979841679 8389040.0125645957887 13823201.03438401036 26548423.942778475583 29327040.909552000463 6654244.2515806760639 
141313853.64080235362 1206775.8703673828859 2153110.5872639464214 3228526.690281140618 6876194.8761379867792 9286097.1743723098189 11738683.835995787755 19356522.046353578568 37134851.756590291858 41056409.593972072005 9276681.2094678524882 
181845731.4853323102 1561094.3955622969661 2767346.0366202238947 4167683.4981713071465 8835018.0162512920797 11945472.135910373181 15076250.222643742338 24945955.757100660354 47765718.085711359978 52832152.409613236785 11949040.927747823298 
222149932.50823253393 1908537.4517370408867 3382650.1072611627169 5072725.0756153492257 10805636.315827358514 14617388.275543889031 18361877.582324083894 30474397.403959143907 58355573.552700400352 64548193.571973696351 14622953.171290418133 
262100440.04857596755 2248842.9242368848063 3991703.7515201265924 5978895.7623412944376 12728791.700231917202 17197483.635359626263 21701117.470229148865 35962332.255329281092 68908249.064049556851 76147674.363643199205 17235349.121634937823 
302302517.16946095228 2591910.6819442468695 4609810.4327000789344 6905249.2774812895805 14673763.088976139203 19853471.269051980227 25040095.243479486555 41456638.5090758726 79483708.38769428432 87770664.823575228453 19917205.455482359976 
342318694.51214665174 2940785.2873871200718 5227392.8845705753192 7836945.8990445863456 16627243.122666144744 22470907.885833576322 28316528.427578594536 46938121.307406552136 89962487.729075923562 99443699.019894555211 22554582.948689028621 
382442681.62858849764 3276413.0214333580807 5822917.3801124291494 8727510.6824813447893 18592276.363829929382 25113346.208143066615 31738394.919720202684 52454606.493476293981 100513530.06449946761 111071992.26091839373 25131694.233974024653 
12736615.636047016829 109203.77701582713053 193282.03450622805394 291799.51460997521644 615556.14569988485891 835197.71258924354333 1058464.9873594867531 1743443.8976417768281 3351464.4254870163277 3702789.1582536851056 835413.98288389283698 
38246180.317642122507 326186.49145920405863 585672.67969217547216 874037.31315183918923 1862405.2814808962867 2519447.1584073202685 3165357.4760503279977 5235280.4661381877959 10044343.068650877103 11119142.824147401378 2514307.5584638915025 
63720658.324375897646 546642.2523990070913 967377.02796604274772 1462979.490827829577 3095731.162955311127 4179372.5569683765061 5293126.4090658389032 8721850.2168707866222 16750923.071069872007 18504111.85375290364 4198544.28249992989 
89163013.831463232636 761424.09854977682699 1358520.9385122472886 2037062.6270832133014 4338585.6591763300821 5859131.2137269712985 7406608.7808524621651 12213139.748739553615 23430507.452003821731 25904843.171303719282 5853190.1415151366964 
114736899.84304344654 984983.9743068984244 1746077.3065236825496 2629630.512640088331 5574519.5059685753658 7537083.3774361442775 9512470.8051982112229 15739834.000020608306 30138130.640549954027 33334834.587542381138 7539335.132856904529 
140167131.49184837937 1204205.7223889967427 2134307.9289831412025 3200673.1429883446544 6817895.5952531602234 9222948.4895730707794 11585561.519013579935 19228044.860636133701 36819877.724430397153 40727156.807165950537 9226459.701415611431 
165374197.64013940096 1418923.9596295757219 2518594.7990107615478 3772428.1931307394989 8031324.6096198456362 10850878.606308078393 13692479.451268497854 22690697.661136936396 43478165.842232421041 48045934.404826745391 10874770.11297580041 
