121067061.5958134383 2430988.1686724415049 4322081.2778795640916 6493985.8760618697852 13784897.401405643672 18662902.531075563282 23535558.253690745682 36307118.642447449267 15529529.444580161944 0 0 
147922581.03122246265 2974691.2806174061261 5284184.4416059348732 7926998.7675984948874 16854129.413481991738 22824805.982460126281 28732112.154306750745 44364277.680004961789 18961381.311146788299 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
8492944.4747298881412 170319.24712471870589 305096.23731004528236 454800.32160891511012 967527.41194314905442 1309612.44090821594 1651546.2783917055931 2542354.2290751296096 1091688.3083680085838 0 0 
25483916.726975664496 511799.51016347721452 911864.42918522784021 1366995.7375511091668 2908021.0429099639878 3929290.8971693795174 4949249.0631697075441 7636040.1922260625288 3270655.8546007378027 0 0 
42452933.524342685938 854656.84156146470923 1516119.5734612233937 2280331.2189895189367 4829431.8571479944512 6544143.4847888508812 8257457.6127891857177 12728741.367618611082 5442051.5679858354852 0 0 
59433780.033579058945 1194776.3812660295516 2126806.485088633839 3189229.0261308290064 6768818.1126686632633 9149867.3759260755032 11562311.34602015838 17814177.179382950068 7627794.127095721662 0 0 
76388151.688514396548 1533849.8393683312461 2727048.9257184485905 4097428.0834518768825 8697682.2583228182048 11775495.421300109476 14849933.336607599631 22908243.164365947247 9798470.6593792643398 0 0 
93332838.916116282344 1876903.3110667427536 3334094.9830192318186 5001598.0921017080545 10634236.738256109878 14401478.97096866183 18128737.186188463122 27991966.834757823497 11963822.799757536501 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
5358685.692593306303 107464.17987967842782 192502.7117040452722 286959.60319109924603 610468.52655144408345 826309.58801367285196 1042055.2541001777863 1604117.0731052346528 688808.75604795385152 0 0 
16079264.42500696145 322923.65983901161235 575347.55876465921756 862516.00048099202104 1834837.2349269951228 2479214.950168190524 3122765.0460686460137 4818015.6420309860259 2063644.3327274809126 0 0 
26785990.20191346854 539252.01119345182087 956606.77998553810176 1438791.730468910886 3047165.4999341503717 4129075.3950597369112 5210103.527523227036 8031292.8518878333271 3433702.4058606191538 0 0 
37500180.022407017648 753852.93277126981411 1341924.1720547797158 2012267.4772666632198 4270835.5016388585791 5773176.0218602782115 7295325.262938096188 11239985.927203137428 4812812.72667393554 0 0 
48197665.339135296643 967793.82147921447176 1720651.5484388782643 2585302.3427333673462 5487866.5008438620716 7429835.3209622008726 9369674.5037738401443 14454124.273694897071 6182417.0272090369835 0 0 
58889040.19531044364 1184245.9289967557415 2103671.7167305522598 3155795.0503496988676 6709749.7729437956586 9086718.9281097445637 11438459.873776817694 17661737.060836460441 7548661.8635666156188 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
3381102.09450267395 67805.313563623640221 121460.99978202048806 181059.26920254577999 385179.60040163504891 521366.10337162896758 657492.41592868044972 1012129.4486818177393 434608.94357072177809 0 0 
10145329.982797222212 203751.05488184775459 363019.76783131092088 544210.80523516319226 1157704.0293029160239 1564278.8813537142705 1970331.5409030390438 3039962.3551599010825 1302071.5481293303892 0 0 
16900817.247071776539 340245.01698822336039 603578.07361142290756 907816.20951672480442 1922631.4520301097073 2605270.4464253932238 3287353.0861929389648 5067403.2105698985979 2166519.7517370642163 0 0 
23661014.004467099905 475649.04458996554604 846696.91209346486721 1269654.9438400301151 2694715.0268257851712 3642627.8119696830399 4603039.0550226839259 7091951.6726228268817 3036679.5375026613474 0 0 
30410670.93252582103 610636.61960486264434 1085657.7317787257489 1631215.5008494658396 3462609.6742342491634 4687909.164039448835 5911864.9435449065641 9119935.8685172218829 3900841.4299569395371 0 0 
37156472.420620396733 747208.66657127160579 1327327.1200463972054 1991172.0646923815366 4233565.8988631917164 5733332.0449180258438 7217180.2669014595449 11143802.714812774211 4762883.6438148934394 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
2133331.1989638269879 42782.260587750810373 76636.709880372989574 114240.67568956274772 243031.8978173576761 328959.77208534901729 414849.66877022699919 638610.50921048189048 274219.70492272480624 0 0 
6401270.4648210210726 128558.224523288809 229049.9887046602671 343373.80450860626297 730461.86002298782114 986993.24900538707152 1243195.1567937489599 1918086.5749314455315 821551.60633089649491 0 0 
10663694.769757460803 214680.09239150770009 380832.01851233409252 572793.30483274755534 1213098.435387016274 1643814.5225292940158 2074179.5736330649815 3197315.2731515895575 1366981.5493199059274 0 0 
14929090.563967226073 300114.25807902571978 534229.63523407222237 801098.11177145433612 1700250.2374568702653 2298342.77117008809 2904321.2986957309768 4474718.9945399640128 1916015.2570200208575 0 0 
19187836.175447497517 385285.65994824608788 685003.71945749490988 1029227.400690907496 2184759.0050262692384 2957870.7173066935502 3730134.6057046428323 5754290.517429292202 2461264.5498839509673 0 0 
23444149.168766185641 471456.79603239573771 837486.79492101748474 1256344.6383414487354 2671199.4972286224365 3617487.9620846742764 4553732.8958389973268 7031264.1683494364843 3005176.4159695920534 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
1346040.9881949624978 26993.781531306871329 48354.494955819107417 72080.993364709443995 153342.76087082159938 207559.58423578133807 261752.44536575008533 402935.99104858946521 173020.93682218456524 0 0 
4038928.6137829627842 81114.755956302746199 144520.77262631067424 216654.22385681114974 460890.27544416690944 622750.63941231695935 784403.11480122117791 1210230.8118018538225 518364.01988397946116 0 0 
6728336.5342734903097 135453.98100810818141 240288.75909357398632 361408.14255330408923 765413.3673848687904 1037176.845953059732 1308718.8357545775361 2017369.554213689873 862507.0483123078011 0 0 
9419619.3377450685948 189359.29531818541 337076.11198991240235 505458.73727141373092 1072785.374777604593 1450156.2516027267557 1832502.8541423238348 2823356.814090014901 1208923.8985528869089 0 0 
12106706.159581335261 243098.81686724399333 432208.12778795609483 649398.58760618651286 1378489.7401405633427 1866290.2531075549778 2353555.825369073078 3630711.8642447418533 1552952.9444580150302 0 0 
14792258.10312223807 297469.12806174042635 528418.44416059320793 792699.87675984902307 1685412.9413481983356 2282480.5982460114174 2873211.2154306736775 4436427.7680004937574 1896138.1311146777589 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
849294.44747298932634 17031.924712471882231 30509.623731004547153 45480.032160891540116 96752.74119431496365 130961.24409082166676 165154.62783917065826 254235.42290751312976 109168.83083680093114 0 0 
2548391.672697567381 51179.951016347738914 91186.442918522821856 136699.57375511096325 290802.10429099650355 392929.08971693809144 494924.90631697088247 763604.01922260655556 327065.58546007389668 0 0 
4245293.3524342710152 85465.68415614652622 151611.95734612244996 228033.12189895202755 482943.18571479967795 654414.34847888548393 825745.7612789189443 1272874.1367618618533 544205.15679858380463 0 0 
5943378.0033579086885 119477.6381266030221 212680.6485088634945 318922.90261308307527 676881.81126686662901 914986.73759260808583 1156231.1346020163037 1781417.7179382955655 762779.4127095725853 0 0 
7638815.1688514435664 153384.98393683318864 272704.89257184497546 409742.80834518792108 869768.22583228221629 1177549.5421300115995 1484993.3336607608944 2290824.3164365962148 979847.06593792699277 0 0 
9333283.8916116338223 187690.33110667439178 333409.49830192339141 500159.80921017110813 1063423.6738256115932 1440147.8970968669746 1812873.7186188474298 2799196.6834757840261 1196382.2799757544417 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
535868.56925933074672 10746.417987967844965 19250.271170404532313 28695.960319109934062 61046.852655144415621 82630.958801367305568 104205.525410017799 160411.70731052351766 68880.875604795408435 0 0 
1607926.4425006965175 32292.365983901170694 57534.755876465940673 86251.600048099222477 183483.72349269955885 247921.49501681912807 312276.50460686470615 481801.56420309870737 206364.43327274813782 0 0 
2678599.0201913472265 53925.201119345183542 95660.677998553830548 143879.17304689111188 304716.54999341507209 412907.53950597374933 521010.35275232279673 803129.28518878342584 343370.24058606196195 0 0 
3750018.0022407025099 75385.293277126998873 134192.41720547800651 201226.74772666636272 427083.55016388592776 577317.60218602791429 729532.5262938097585 1123998.592720313929 481281.27266739367042 0 0 
4819766.5339135304093 96779.382147921467549 172065.15484388783807 258530.23427333676955 548786.65008438634686 742983.53209622018039 936967.45037738408428 1445412.4273694898002 618241.70272090379149 0 0 
5888904.0195310460404 118424.59289967561199 210367.17167305530165 315579.50503497000318 670974.97729437972885 908671.89281097473577 1143845.9873776822351 1766173.7060836465098 754866.18635666172486 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
338110.20945026760455 6780.5313563623685695 12146.099978202055354 18105.926920254591096 38517.96004016353254 52136.610337162928772 65749.241592868085718 101212.94486818184669 43460.894357072204002 0 0 
1014532.9982797229895 20375.105488184792193 36301.976783131118282 54421.080523516357061 115770.4029302916897 156427.88813537155511 197033.15409030404408 303996.23551599029452 130207.15481293312041 0 0 
1690081.7247071790043 34024.501698822365142 60357.807361142338777 90781.620951672550291 192263.14520301111042 260527.04464253954939 328735.30861929414095 506740.32105699030217 216651.97517370659625 0 0 
2366101.4004467115737 47564.904458996585163 84669.691209346536198 126965.49438400309009 269471.50268257869175 364262.78119696857175 460303.90550226869527 709195.16726228315383 303667.95375026634429 0 0 
3041067.0932525843382 61063.661960486308089 108565.77317787265929 163121.55008494670619 346260.96742342517246 468790.91640394524438 591186.49435449112207 911993.58685172291007 390084.14299569424475 0 0 
3715647.2420620420016 74720.866657127204235 132732.71200463979039 199117.20646923827007 423356.58988631947432 573333.20449180295691 721718.02669014642015 1114380.2714812781196 476288.36438148963498 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
213333.11989638235536 4278.2260587750743071 7663.6709880372864063 11424.067568956255855 24303.189781735727593 32895.977208534844976 41484.966877022634435 63861.05092104808864 27421.970492272437696 0 0 
640127.0464821010828 12855.822452328859072 22904.998870465991786 34337.380450860568089 73046.186002298665699 98699.324900538544171 124319.51567937470099 191808.65749314424465 82155.160633089515613 0 0 
1066369.4769757441245 21468.009239150731446 38083.201851233337948 57279.33048327465076 121309.8435387014033 164381.4522529290989 207417.95736330610816 319731.52731515839696 136698.15493199034245 0 0 
1492909.0563967202324 30011.425807902523957 53422.963523407139292 80109.811177145311376 170025.02374568677624 229834.27711700845975 290432.12986957264366 447471.89945399569115 191601.52570200178889 0 0 
1918783.6175447467249 38528.565994824544759 68500.371945749386214 102922.74006909059244 218475.90050262658042 295787.07173066888936 373013.46057046367787 575429.05174292833544 246126.45498839468928 0 0 
2344414.9168766145594 47145.67960323949228 83748.679492101611686 125634.46383414465527 267119.94972286175471 361748.79620846681064 455373.28958389896434 703126.41683494241443 300517.64159695868148 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
134604.09881949643022 2699.3781531306908619 4835.4494955819172901 7208.0993364709547677 15334.27608708218213 20755.958423578162183 26175.24453657504273 40293.599104859000363 17302.093682218477625 0 0 
403892.86137829668587 8111.4755956302824416 14452.077262631080885 21665.422385681136802 46089.0275444167346 62275.063941231761419 78440.311480122196372 121023.08118018550158 51836.401988397999958 0 0 
672833.65342734986916 13545.398100810834876 24028.875909357429919 36140.814255330456945 76541.336738486977993 103717.68459530609834 130871.88357545791951 201736.95542136923177 86250.704831230890704 0 0 
941961.93377450783737 18935.929531818557734 33707.61119899127516 50545.873727141421114 107278.53747776057571 145015.62516027284437 183250.28541423258139 282335.68140900181606 120892.38985528881312 0 0 
1210670.6159581348766 24309.881686724427709 43220.812778795654594 64939.858760618728411 137848.97401405649725 186629.02531075570732 235355.58253690757556 363071.18642447458114 155295.29444580167183 0 0 
1479225.8103122254834 29746.912806174077559 52841.844416059386276 79269.987675984986708 168541.29413482002565 228248.05982460139785 287321.12154306768207 443642.77680004987633 189613.81311146798544 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
84929.444747298766742 1703.1924712471848125 3050.9623731004489855 4548.0032160891450985 9675.2741194314767199 13096.124409082141938 16515.462783917035267 25423.542290751262044 10916.88308368007165 0 0 
254839.1672697562899 5117.9951016347649784 9118.6442918522661785 13669.957375511072314 29080.210429099599423 39292.90897169373784 49492.490631697000936 76360.401922260512947 32706.558546007334371 0 0 
424529.33524342632154 8546.5684156146362511 15161.195734612216256 22803.312189895161282 48294.318571479881939 65441.434847888427612 82574.576127891748911 127287.41367618595541 54420.515679858282965 0 0 
594337.80033578979783 11947.763812660281474 21268.064850886308705 31892.290261308247864 67688.181126686540665 91498.673759260636871 115623.11346020142082 178141.77179382924805 76277.941270957118832 0 0 
763881.51688514288981 15338.498393683290487 27270.489257184446615 40974.280834518707707 86976.822583228058647 117754.9542130009213 148499.33336607579258 229082.43164365916164 97984.706593792507192 0 0 
933328.38916116172913 18769.033110667405708 33340.949830192279478 50015.980921017020592 106342.36738256097306 144014.78970968644717 181287.37186188442865 279919.66834757791366 119638.22799757521716 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
53586.856925933068851 1074.641798796784542 1925.027117040452822 2869.5960319109931334 6104.6852655144411983 8263.0958801367287379 10420.5525410017799 16041.170731052348856 6888.0875604795401159 0 0 
160792.64425006962847 3229.2365983901163418 5753.4755876465933397 8625.1600048099207925 18348.372349269953702 24792.149501681906258 31227.650460686465522 48180.156420309867826 20636.443327274810144 0 0 
267859.90201913466444 5392.5201119345174448 9566.0677998553801444 14387.917304689106459 30471.654999341502844 41290.753950597369112 52101.035275232265121 80312.928518878325121 34337.024058606184553 0 0 
375001.80022407026263 7538.5293277127002511 13419.241720547799559 20122.674772666636272 42708.355016388595686 57731.760218602794339 72953.25262938097876 112399.85927203140454 48128.127266739371407 0 0 
481976.65339135302929 9677.9382147921460273 17206.515484388783079 25853.0234273336755 54878.66500843862741 74298.353209622015129 93696.745037738408428 144541.2427369489742 61824.170272090377694 0 0 
588890.40195310453419 11842.459289967559016 21036.717167305527255 31557.950503496995225 67097.497729437964153 90867.189281097467756 114384.59873776820314 176617.37060836463934 75486.618635666163755 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
33811.020945026764821 678.05313563623690243 1214.6099978202057628 1810.5926920254592005 3851.7960040163534359 5213.6610337162937867 6574.9241592868092994 10121.29448681818576 4346.0894357072211278 0 0 
101453.2998279723106 2037.5105488184794922 3630.1976783131126467 5442.1080523516366156 11577.040293029169334 15642.788813537157694 19703.315409030408773 30399.623551599033817 13020.715481293314951 0 0 
169008.17247071789461 3402.4501698822359685 6035.7807361142331501 9078.1620951672557567 19226.31452030111177 26052.704464253951301 32873.530861929415551 50674.032105699028762 21665.197517370659625 0 0 
236610.1400446711632 4756.4904458996588801 8466.9691209346547112 12696.549438400308645 26947.150268257872085 36426.278119696857175 46030.390550226868072 70919.516726228321204 30366.795375026635156 0 0 
304106.70932525844546 6106.366196048630627 10856.57731778726702 16312.155008494670255 34626.096742342517246 46879.091640394522983 59118.649435449115117 91199.358685172293917 39008.414299569427385 0 0 
371564.72420620423509 7472.0866657127216968 13273.271200463981586 19911.720646923829918 42335.658988631948887 57333.320449180304422 72171.802669014650746 111438.02714812781778 47628.836438148966408 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
21333.311989638234081 427.82260587750738523 766.36709880372859516 1142.406756895625449 2430.3189781735727593 3289.5977208534845886 4148.4966877022634435 6386.1050921048081364 2742.1970492272434967 0 0 
64012.704648210114101 1285.58224523288618 2290.4998870465992695 3433.7380450860573546 7304.6186002298672975 9869.9324900538558722 12431.951567937470827 19180.865749314427376 8215.5160633089526527 0 0 
106636.94769757443282 2146.8009239150733265 3808.3201851233343405 5727.9330483274661674 12130.984353870142513 16438.145225292915711 20741.79573633061591 31973.152731515845517 13669.815493199037519 0 0 
149290.90563967204071 3001.1425807902528504 5342.2963523407142929 8010.9811177145311376 17002.502374568677624 22983.427711700845975 29043.212986957267276 44747.189945399572025 19160.152570200181799 0 0 
191878.36175447469577 3852.8565994824552945 6850.037194574939349 10292.274006909059608 21847.590050262660952 29578.707173066894029 37301.346057046372152 57542.905174292842275 24612.645498839472566 0 0 
234441.49168766150251 4714.5679603239505013 8374.8679492101618962 12563.446383414468073 26711.994972286182019 36174.87962084668834 45537.328958389909531 70312.641683494264726 30051.764159695874696 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
13460.409881949639384 269.93781531306899524 483.54494955819160396 720.8099336470952494 1533.4276087082178037 2075.5958423578153997 2617.5244536575037273 4029.3599104858990358 1730.2093682218473987 0 0 
40389.286137829665677 811.14755956302815321 1445.207726263108043 2166.5422385681135893 4608.9027544416730962 6227.5063941231755962 7844.0311480122190915 12102.308118018549067 5183.6401988397992682 0 0 
67283.365342734978185 1354.5398100810832602 2402.8875909357425371 3614.081425533044694 7654.1336738486961622 10371.768459530609107 13087.188357545790495 20173.695542136920267 8625.0704831230868876 0 0 
94196.193377450777916 1893.5929531818558189 3370.7611198991271522 5054.5873727141415657 10727.85374777605648 14501.562516027282982 18325.028541423256684 28233.568140900177241 12089.238985528880221 0 0 
121067.06159581348766 2430.9881686724424981 4322.0812778795652775 6493.9858760618726592 13784.897401405649362 18662.90253107557146 23535.558253690756828 36307.118642447458114 15529.529444580168274 0 0 
147922.58103122253669 2974.6912806174073012 5284.1844416059375362 7926.998767598498489 16854.129413482001837 22824.805982460136875 28732.112154306767479 44364.277680004983267 18961.381311146797088 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
8492.9444747298803122 170.31924712471854377 305.09623731004501224 454.80032160891471449 967.52741194314819495 1309.612440908214694 1651.5462783917041634 2542.3542290751274777 1091.6883083680077107 0 0 
25483.916726975636266 511.79951016347661152 911.86442918522686796 1366.9957375511075952 2908.0210429099606699 3929.2908971693750573 4949.2490631697019126 7636.0401922260534775 3270.6558546007345285 0 0 
42452.933524342646706 854.6568415614639207 1516.1195734612222168 2280.3312189895168558 4829.431857147989831 6544.143484788844944 8257.4576127891778015 12728.741367618598815 5442.0515679858299336 0 0 
59433.780033578994335 1194.7763812660282383 2126.806485088631689 3189.2290261308257868 6768.8181126686558855 9149.8673759260655061 11562.31134602014572 17814.177179382928443 7627.7941270957135202 0 0 
76388.151688514306443 1533.8498393683294125 2727.0489257184453891 4097.4280834518722259 8697.6822583228076837 11775.495421300094677 14849.933336607582532 22908.243164365921984 9798.4706593792525382 0 0 
93332.838916116204928 1876.9033110667412529 3334.094983019229403 5001.5980921017035143 10634.23673825610058 14401.478970968650174 18128.737186188449414 27991.966834757800825 11963.822799757526809 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
5358.685692593307067 107.4641798796784542 192.5027117040452822 286.9596031910992906 610.46852655144414257 826.30958801367296473 1042.05525410017799 1604.117073105235022 688.80875604795403433 0 0 
16079.264425006962483 322.92365983901163418 575.34755876465931124 862.51600048099203377 1834.8372349269950519 2479.2149501681906258 3122.7650460686463703 4818.0156420309867826 2063.6443327274810144 0 0 
26785.990201913467899 539.25201119345172174 956.60677998553808266 1438.7917304689108278 3047.1654999341503753 4129.075395059737275 5210.1035275232270578 8031.2928518878325121 3433.7024058606189101 0 0 
37500.180022407017532 753.85293277126982048 1341.924172054779774 2012.2674772666632634 4270.8355016388586591 5773.1760218602776149 7295.3252629380958751 11239.98592720313718 4812.8127266739356855 0 0 
48197.665339135288377 967.79382147921432988 1720.6515484388778532 2585.3023427333669133 5487.8665008438611039 7429.8353209622000577 9369.6745037738382962 14454.124273694893418 6182.4170272090359504 0 0 
58889.040195310437412 1184.2459289967555378 2103.6717167305519069 3155.795050349698613 6709.7497729437945964 9086.7189281097435014 11438.459873776817403 17661.737060836458113 7548.6618635666145565 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
3381.1020945026789377 67.805313563623741402 121.46099978202066438 181.05926920254606216 385.17960040163563917 521.36610337162971973 657.4924159286814529 1012.1294486818192127 434.6089435707224311 0 0 
10145.329982797235061 203.75105488184803448 363.01976783131141246 544.21080523516388894 1157.7040293029174336 1564.2788813537163151 1970.331540903041514 3039.962355159904746 1302.0715481293318589 0 0 
16900.81724707180183 340.24501698822388107 603.57807361142374702 907.81620951672618958 1922.6314520301125413 2605.27044642539704 3287.3530861929439197 5067.4032105699061503 2166.5197517370675087 0 0 
23661.014004467131599 475.64904458996619496 846.69691209346592586 1269.6549438400318195 2694.7150268257887546 3642.6278119696880822 4603.0390550226893538 7091.9516726228357584 3036.6795375026654256 0 0 
30410.670932525867102 610.63661960486354019 1085.6577317787275661 1631.2155008494682988 3462.6096742342542711 4687.9091640394553906 5911.8649435449160592 9119.9358685172355763 3900.841429956945376 0 0 
37156.472420620440971 747.208666571272488 1327.3271200463987043 1991.1720646923838558 4233.5658988631967077 5733.3320449180328069 7217.1802669014678031 11143.802714812787599 4762.8836438148991874 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 
2133.3311989638268642 42.782260587750805314 76.636709880372990256 114.24067568956273533 243.03189781735767383 328.95977208534901592 414.84966877022696963 638.61050921048183682 274.21970492272481579 0 0 
6401.2704648210201412 128.55822452328877148 229.04998870466022254 343.37380450860621295 730.46186002298770745 986.99324900538692873 1243.1951567937487653 1918.0865749314452842 821.55160633089644762 0 0 
